,0,-1.6174316,0
,0.000200010001,-1.7242432,0
,0.000399990001,-1.6555786,0
,0.000600000002,-1.7547607,0
,0.000800010002,-1.701355,0
,0.000999990002,-1.701355,0
,0.0012,-1.7471313,0
,0.00140001,-1.6555786,0
,0.00159999,-1.6784668,0
,0.0018,-1.5945435,0
,0.00200001001,-1.7700195,0
,0.00219999001,-1.739502,0
,0.00240000001,-1.7547607,0
,0.00260001001,-1.6708374,0
,0.00279999001,-1.7166138,0
,0.00300000001,-1.6937256,0
,0.00320001001,-1.6708374,0
,0.00339999001,-1.6708374,0
,0.00360000001,-1.6708374,0
,0.00380001001,-1.8997192,0
,0.00399999001,-1.6479492,0
,0.00420000001,-1.739502,0
,0.00440001001,-1.663208,0
,0.00459999001,-1.663208,0
,0.00480000001,-1.7929077,0
,0.00500001001,-1.6555786,0
,0.00519999001,-1.6708374,0
,0.00540000001,-1.6860962,0
,0.00560001001,-1.6860962,0
,0.00579999001,-1.6479492,0
,0.00600000001,-1.7471313,0
,0.00620001002,-1.6860962,0
,0.00639999002,-1.7089844,0
,0.00660000002,-1.7318726,0
,0.00680001002,-1.7089844,0
,0.00699999002,-1.7089844,0
,0.00720000002,-1.6479492,0
,0.00740001002,-1.7318726,0
,0.00759999002,-1.6479492,0
,0.00780000002,-1.6708374,0
,0.00800001002,-1.6860962,0
,0.00819999002,-1.663208,0
,0.00840000002,-1.6555786,0
,0.00860001002,-1.6326904,0
,0.00879999002,-1.6708374,0
,0.00900000002,-1.7700195,0
,0.00920001002,-1.7089844,0
,0.00939999002,-1.7089844,0
,0.00960000002,-1.701355,0
,0.00980001002,-1.7852783,0
,0.00999999002,-1.701355,0
,0.0102,-1.6174316,0
,0.01040001,-1.7318726,0
,0.01059999,-1.7166138,0
,0.0108,-1.7166138,0
,0.01100001,-1.7089844,0
,0.01119999,-1.6708374,0
,0.0114,-1.7242432,0
,0.01160001,-1.7547607,0
,0.01179999,-1.6937256,0
,0.012,-1.739502,0
,0.01220001,-1.7242432,0
,0.01239999,-1.6937256,0
,0.0126,-1.701355,0
,0.01280001,-1.6479492,0
,0.01299999,-1.6784668,0
,0.0132,-1.625061,0
,0.01340001,-1.6708374,0
,0.01359999,-1.7089844,0
,0.0138,-1.6708374,0
,0.01400001,-1.701355,0
,0.01419999,-1.6708374,0
,0.0144,-1.739502,0
,0.01460001,-1.701355,0
,0.01479999,-1.6403198,0
,0.015,-1.6479492,0
,0.01520001,-1.625061,0
,0.01539999,-1.7089844,0
,0.0156,-1.701355,0
,0.01580001,-1.5487671,0
,0.01599999,-1.8081665,0
,0.0162,-1.6860962,0
,0.01640001,-1.6860962,0
,0.01659999,-1.7623901,0
,0.0168,-1.7089844,0
,0.01700001,-1.6708374,0
,0.01719999,-1.6860962,0
,0.0174,-1.6326904,0
,0.01760001,-1.701355,0
,0.01779999,-1.701355,0
,0.018,-1.663208,0
,0.01820001,-1.6403198,0
,0.01839999,-1.7318726,0
,0.0186,-1.6708374,0
,0.01880001,-1.6326904,0
,0.01899999,-1.5945435,0
,0.0192,-1.4953613,0
,0.01940001,-1.6860962,0
,0.01959999,-1.625061,0
,0.0198,-1.6174316,0
,0.0200000101,-1.6403198,0
,0.0201999901,-1.5335083,0
,0.0204000001,-1.7166138,0
,0.0206000101,-1.6479492,0
,0.0207999901,-1.6479492,0
,0.0210000001,-1.6479492,0
,0.0212000101,-1.7166138,0
,0.0213999901,-1.7318726,0
,0.0216000001,-1.6555786,0
,0.0218000101,-1.739502,0
,0.0219999901,-1.6708374,0
,0.0222000001,-1.6098022,0
,0.0224000101,-1.6326904,0
,0.0225999901,-1.6860962,0
,0.0228000001,-1.6098022,0
,0.0230000101,-1.6784668,0
,0.0231999901,-1.7089844,0
,0.0234000001,-1.663208,0
,0.0236000101,-1.7089844,0
,0.0237999901,-1.6326904,0
,0.0240000001,-1.663208,0
,0.0242000101,-1.6555786,0
,0.0243999901,-1.6708374,0
,0.0246000001,-1.6860962,0
,0.0248000101,-1.739502,0
,0.0249999901,-1.6860962,0
,0.0252000001,-1.6555786,0
,0.0254000101,-1.663208,0
,0.0255999901,-1.7471313,0
,0.0258000001,-1.7166138,0
,0.0260000101,-1.7700195,0
,0.0261999901,-1.6479492,0
,0.0264000001,-1.6784668,0
,0.0266000101,-1.7242432,0
,0.0267999901,-1.7089844,0
,0.0270000001,-1.6860962,0
,0.0272000101,-1.6784668,0
,0.0273999901,-1.663208,0
,0.0276000001,-1.6403198,0
,0.0278000101,-1.6403198,0
,0.0279999901,-1.7242432,0
,0.0282000001,-1.6860962,0
,0.0284000101,-1.6708374,0
,0.0285999901,-1.701355,0
,0.0288000001,-1.7623901,0
,0.0290000101,-1.6403198,0
,0.0291999901,-1.7318726,0
,0.0294000001,-1.7089844,0
,0.0296000101,-1.701355,0
,0.0297999901,-1.6860962,0
,0.0300000001,-1.663208,0
,0.0302000101,-1.6326904,0
,0.0303999901,-1.7318726,0
,0.0306000001,-1.5563965,0
,0.0308000101,-1.663208,0
,0.0309999901,-1.6937256,0
,0.0312000001,-1.6937256,0
,0.0314000101,-1.6021729,0
,0.0315999901,-1.6326904,0
,0.0318000001,-1.6784668,0
,0.0320000101,-1.7089844,0
,0.0321999901,-1.6784668,0
,0.0324000001,-1.6860962,0
,0.0326000101,-1.7929077,0
,0.0327999901,-1.5563965,0
,0.0330000001,-1.701355,0
,0.0332000101,-1.7547607,0
,0.0333999901,-1.7089844,0
,0.0336000001,-1.6555786,0
,0.0338000101,-1.6555786,0
,0.0339999901,-1.6555786,0
,0.0342000001,-1.6403198,0
,0.0344000101,-1.701355,0
,0.0345999901,-1.6555786,0
,0.0348000001,-1.6784668,0
,0.0350000101,-1.6021729,0
,0.0351999901,-1.6403198,0
,0.0354000001,-1.6479492,0
,0.0356000101,-1.7242432,0
,0.0357999901,-1.6860962,0
,0.0360000001,-1.7242432,0
,0.0362000101,-1.6326904,0
,0.0363999901,-1.7318726,0
,0.0366000001,-1.6860962,0
,0.0368000101,-1.7166138,0
,0.0369999901,-1.6860962,0
,0.0372000001,-1.6555786,0
,0.0374000101,-1.5563965,0
,0.0375999901,-1.6708374,0
,0.0378000001,-1.6555786,0
,0.0380000101,-1.625061,0
,0.0381999901,-1.6555786,0
,0.0384000001,-1.7318726,0
,0.0386000101,-1.5869141,0
,0.0387999901,-1.6860962,0
,0.0390000001,-1.6708374,0
,0.0392000101,-1.6326904,0
,0.0393999901,-1.6860962,0
,0.0396000001,-1.6784668,0
,0.0398000101,-1.6555786,0
,0.0399999901,-1.6708374,0
,0.0402000001,-1.7547607,0
,0.0404000101,-1.6860962,0
,0.0405999901,-1.6174316,0
,0.0408000001,-1.6784668,0
,0.0410000101,-1.5792847,0
,0.0411999901,-1.6479492,0
,0.0414000001,-1.6326904,0
,0.0416000101,-1.701355,0
,0.0417999901,-1.6708374,0
,0.0420000001,-1.6708374,0
,0.0422000101,-1.6403198,0
,0.0423999901,-1.701355,0
,0.0426000001,-1.6784668,0
,0.0428000101,-1.6326904,0
,0.0429999901,-1.6403198,0
,0.0432000001,-1.6555786,0
,0.0434000101,-1.6326904,0
,0.0435999901,-1.6479492,0
,0.0438000001,-1.6098022,0
,0.0440000101,-1.6708374,0
,0.0441999901,-1.6479492,0
,0.0444000001,-1.6098022,0
,0.0446000101,-1.5716553,0
,0.0447999901,-1.5563965,0
,0.0450000001,-1.6326904,0
,0.0452000101,-1.6784668,0
,0.0453999901,-1.625061,0
,0.0456000001,-1.5716553,0
,0.0458000101,-1.6479492,0
,0.0459999901,-1.6708374,0
,0.0462000001,-1.8005371,0
,0.0464000101,-1.6098022,0
,0.0465999901,-1.7089844,0
,0.0468000001,-1.6174316,0
,0.0470000101,-1.6708374,0
,0.0471999901,-1.6174316,0
,0.0474000001,-1.7166138,0
,0.0476000101,-1.6708374,0
,0.0477999901,-1.5869141,0
,0.0480000001,-1.6021729,0
,0.0482000101,-1.6098022,0
,0.0483999901,-1.5869141,0
,0.0486000001,-1.6021729,0
,0.0488000101,-1.625061,0
,0.0489999901,-1.5945435,0
,0.0492000001,-1.663208,0
,0.0494000101,-1.6479492,0
,0.0495999901,-1.6326904,0
,0.0498000001,-1.6555786,0
,0.0500000101,-1.6174316,0
,0.0501999901,-1.6326904,0
,0.0504000001,-1.6479492,0
,0.0506000101,-1.6403198,0
,0.0507999901,-1.6937256,0
,0.0510000001,-1.6784668,0
,0.0512000101,-1.7700195,0
,0.0513999901,-1.6403198,0
,0.0516000001,-1.6860962,0
,0.0518000101,-1.6784668,0
,0.0519999901,-1.7166138,0
